Partner ID,Partner Type,Earnings (Value),Earnings (Stability Type),Perf. Rating (Avg),Time on Platform (Months),Order/Trip Volume,Financial Activity (Score),Earnings Volatility,On-Time Loan Repayments,Operational Anomaly Score,Creditworthy
005836,Driver,1129,Seasonal,4.5,43,330,0.53,0.39,11,0.09,1
005837,Driver,1035,Stable,4.4,1,299,0.26,0.36,7,0.25,0
005838,Driver,1210,Variable,4.0,7,314,0.31,0.38,8,0.34,0
005839,Driver,2168,Stable,4.7,21,527,0.75,0.1,15,0.19,1
005840,Driver,1951,Variable,4.8,30,496,0.59,0.1,13,0.0,1
005841,Driver,1979,Stable,5.0,46,497,0.84,0.1,15,0.19,1
005842,Driver,1616,Stable,5.0,45,366,0.6,0.1,10,0.18,1
005843,Merchant,1413,Stable,4.0,1,327,0.39,0.17,5,0.29,0
005844,Driver,1453,Seasonal,4.6,28,357,0.49,0.33,8,0.05,1
005845,Driver,2409,Stable,4.4,22,496,0.72,0.1,12,0.14,1
005846,Driver,1402,Variable,4.6,19,313,0.43,0.27,10,0.0,1
005847,Driver,1048,Stable,4.0,7,342,0.29,0.47,4,0.33,0
005848,Merchant,1553,Stable,4.3,14,392,0.56,0.32,11,0.21,0
005849,Merchant,1384,Stable,4.4,18,392,0.38,0.4,9,0.17,0
005850,Driver,1397,Stable,4.4,42,431,0.69,0.24,11,0.3,1
005851,Driver,2001,Stable,4.7,37,503,0.63,0.2,10,0.2,1
005852,Driver,2442,Stable,4.9,46,471,0.83,0.1,15,0.18,1
005853,Driver,2172,Seasonal,4.6,35,432,0.83,0.1,15,0.15,1
005854,Driver,1931,Stable,4.4,34,571,0.75,0.1,14,0.11,1
005855,Merchant,1497,Stable,4.7,42,392,0.6,0.24,11,0.09,1
005856,Driver,2250,Stable,4.6,32,510,0.84,0.1,15,0.02,1
005857,Driver,1687,Seasonal,4.2,14,422,0.41,0.24,8,0.32,0
005858,Driver,1257,Stable,4.7,20,379,0.37,0.32,5,0.0,0
005859,Merchant,1200,Variable,4.5,47,376,0.63,0.4,12,0.15,1
005860,Driver,1709,Stable,4.0,4,355,0.47,0.11,7,0.32,0
005861,Driver,1413,Stable,3.9,6,368,0.28,0.22,5,0.25,0
005862,Merchant,1396,Stable,4.4,26,443,0.54,0.19,10,0.16,0
005863,Driver,1197,Stable,4.6,28,283,0.54,0.45,8,0.08,1
005864,Driver,1497,Stable,4.5,29,409,0.46,0.11,11,0.3,0
005865,Merchant,832,Seasonal,4.7,29,288,0.32,0.39,5,0.19,0
005866,Merchant,1294,Stable,4.2,27,410,0.42,0.39,10,0.26,0
005867,Driver,1476,Stable,4.1,6,459,0.3,0.12,5,0.26,0
005868,Merchant,1568,Stable,5.0,44,381,0.72,0.11,15,0.0,1
005869,Merchant,1242,Stable,5.0,38,308,0.48,0.34,10,0.0,1
005870,Merchant,1410,Stable,5.0,47,371,0.56,0.24,11,0.18,1
005871,Driver,2038,Stable,4.9,42,496,0.82,0.1,14,0.16,1
005872,Merchant,1963,Stable,4.1,12,417,0.57,0.1,10,0.35,0
005873,Driver,1704,Stable,4.6,47,505,0.72,0.1,15,0.0,1
005874,Merchant,1190,Seasonal,4.6,45,383,0.59,0.37,12,0.2,1
005875,Driver,1200,Seasonal,4.7,31,370,0.53,0.33,11,0.05,1
005876,Driver,1667,Stable,4.2,4,427,0.37,0.21,5,0.26,0
005877,Driver,1424,Stable,4.4,10,329,0.45,0.16,7,0.19,0
005878,Driver,2347,Stable,4.2,9,499,0.6,0.1,13,0.07,0
005879,Driver,2094,Stable,4.0,14,619,0.61,0.1,11,0.27,0
005880,Driver,1486,Variable,4.4,35,354,0.64,0.34,14,0.15,1
005881,Driver,1688,Stable,4.3,29,489,0.52,0.26,10,0.06,0
005882,Driver,2496,Stable,4.6,35,530,0.75,0.1,14,0.14,1
005883,Driver,1699,Seasonal,5.0,43,459,0.58,0.1,12,0.0,1
005884,Merchant,930,Stable,3.7,3,276,0.24,0.34,3,0.21,0
005885,Driver,2127,Variable,4.6,41,431,0.71,0.1,15,0.13,1
005886,Driver,1498,Stable,4.4,37,370,0.55,0.38,9,0.23,0
005887,Driver,1383,Stable,4.1,3,424,0.32,0.23,8,0.34,0
005888,Driver,2049,Stable,4.9,46,484,0.8,0.1,15,0.06,1
005889,Driver,2399,Seasonal,4.7,44,511,0.92,0.1,15,0.19,1
005890,Driver,1553,Stable,3.9,5,370,0.36,0.12,9,0.4,0
005891,Merchant,1789,Stable,4.9,38,439,0.66,0.19,15,0.0,1
005892,Driver,1905,Stable,3.9,11,454,0.57,0.1,13,0.21,0
005893,Merchant,1935,Stable,4.6,40,563,0.73,0.1,14,0.27,1
005894,Merchant,1608,Stable,5.0,47,356,0.73,0.1,12,0.0,1
005895,Merchant,1344,Stable,4.5,20,399,0.55,0.45,9,0.06,0
005896,Driver,2302,Stable,4.1,17,541,0.59,0.1,9,0.28,0
005897,Driver,1465,Variable,4.9,45,338,0.63,0.24,11,0.21,1
005898,Merchant,1709,Stable,4.1,9,402,0.53,0.26,8,0.31,0
005899,Driver,1834,Seasonal,4.1,2,432,0.38,0.1,9,0.26,0
005900,Driver,1229,Stable,4.5,19,403,0.34,0.42,4,0.17,0
005901,Driver,1071,Seasonal,4.8,31,342,0.36,0.49,6,0.2,0
005902,Driver,1547,Seasonal,4.6,29,445,0.47,0.1,9,0.01,1
005903,Driver,1554,Stable,4.3,20,385,0.48,0.24,8,0.23,0
005904,Merchant,1756,Stable,4.6,28,469,0.64,0.1,11,0.0,1
005905,Merchant,1722,Variable,4.2,3,436,0.34,0.15,8,0.09,0
005906,Merchant,1359,Stable,4.7,47,313,0.56,0.45,11,0.07,1
005907,Merchant,1719,Variable,5.0,45,409,0.76,0.29,13,0.03,1
005908,Driver,1862,Stable,4.6,40,467,0.64,0.1,14,0.11,1
005909,Driver,2449,Stable,4.2,23,578,0.72,0.1,12,0.22,1
005910,Driver,1551,Seasonal,4.8,35,471,0.64,0.1,14,0.22,1
005911,Driver,1974,Variable,4.4,25,529,0.54,0.1,8,0.15,1
005912,Driver,1555,Stable,4.0,17,346,0.43,0.34,9,0.39,0
005913,Merchant,1752,Stable,4.6,19,404,0.52,0.1,9,0.08,1
005914,Merchant,1151,Stable,4.3,13,288,0.33,0.28,6,0.32,0
005915,Driver,2126,Variable,4.6,18,560,0.71,0.1,12,0.1,1
005916,Driver,2476,Stable,4.2,11,713,0.73,0.1,15,0.16,1
005917,Driver,1256,Stable,3.9,6,386,0.26,0.25,4,0.28,0
005918,Driver,1702,Stable,4.4,27,496,0.59,0.18,11,0.17,1
005919,Driver,1105,Seasonal,4.3,19,330,0.37,0.28,5,0.09,0
005920,Driver,1970,Variable,5.0,41,506,0.81,0.15,15,0.08,1
005921,Driver,1329,Seasonal,4.8,39,407,0.49,0.24,11,0.2,1
005922,Merchant,1749,Variable,4.1,4,415,0.46,0.15,9,0.1,0
005923,Driver,1655,Seasonal,4.8,43,385,0.57,0.29,11,0.1,1
005924,Driver,2438,Stable,4.4,9,660,0.68,0.1,11,0.14,1
005925,Driver,2363,Stable,5.0,47,586,0.93,0.1,15,0.11,1
005926,Driver,2293,Seasonal,4.6,37,545,0.72,0.1,15,0.04,1
005927,Driver,1367,Stable,4.5,24,412,0.38,0.42,7,0.16,0
005928,Driver,1615,Stable,4.2,44,440,0.75,0.33,15,0.08,1
005929,Driver,1812,Stable,4.5,25,516,0.65,0.1,12,0.26,1
005930,Merchant,1165,Stable,4.6,37,314,0.51,0.53,12,0.23,1
005931,Driver,1261,Variable,4.6,33,346,0.55,0.49,13,0.03,1
005932,Merchant,1953,Stable,4.1,8,454,0.46,0.21,8,0.21,0
005933,Driver,1399,Stable,4.3,17,346,0.37,0.37,8,0.3,0
005934,Driver,1420,Stable,4.2,4,430,0.36,0.2,8,0.09,0
005935,Driver,1327,Seasonal,4.9,39,418,0.5,0.23,10,0.21,1
005936,Driver,1840,Stable,4.5,28,446,0.63,0.2,12,0.21,1
005937,Driver,1813,Seasonal,4.7,45,518,0.79,0.1,15,0.02,1
005938,Driver,2192,Stable,4.1,3,606,0.48,0.1,7,0.21,0
005939,Driver,2367,Variable,4.7,36,455,0.78,0.1,15,0.0,1
005940,Merchant,944,Stable,4.5,23,274,0.4,0.35,8,0.22,0
005941,Driver,2321,Seasonal,4.4,23,487,0.68,0.1,13,0.32,1
005942,Driver,1141,Stable,4.2,27,289,0.52,0.38,9,0.12,0
005943,Driver,1065,Stable,4.3,7,282,0.36,0.36,8,0.06,0
005944,Driver,1669,Seasonal,4.8,42,444,0.66,0.33,13,0.22,1
005945,Driver,2156,Seasonal,4.2,24,513,0.7,0.1,12,0.25,1
005946,Driver,1019,Seasonal,4.6,36,277,0.38,0.41,5,0.16,0
005947,Driver,2054,Variable,4.8,12,514,0.63,0.11,14,0.0,1
005948,Driver,1937,Seasonal,4.3,18,466,0.5,0.1,12,0.11,0
005949,Driver,1933,Seasonal,4.1,22,513,0.53,0.1,12,0.36,0
005950,Driver,1805,Stable,4.2,21,383,0.62,0.1,13,0.21,0
005951,Driver,1274,Stable,4.0,15,346,0.3,0.48,4,0.39,0
005952,Driver,2069,Stable,4.5,20,578,0.62,0.1,10,0.14,1
005953,Merchant,1930,Stable,4.2,16,521,0.51,0.2,8,0.22,0
005954,Driver,2240,Stable,4.6,26,500,0.72,0.1,15,0.04,1
005955,Driver,1784,Stable,4.5,21,466,0.48,0.16,10,0.28,0
005956,Driver,2445,Seasonal,4.1,16,704,0.77,0.1,15,0.17,1
005957,Merchant,1512,Stable,4.1,7,468,0.33,0.18,8,0.34,0
005958,Merchant,1025,Stable,4.5,33,334,0.39,0.41,7,0.01,0
005959,Driver,1150,Variable,4.7,37,382,0.42,0.28,9,0.0,1
005960,Merchant,1797,Variable,4.6,24,448,0.58,0.25,12,0.18,1
005961,Driver,1302,Stable,4.3,24,302,0.39,0.32,7,0.08,0
005962,Driver,2149,Stable,4.5,21,447,0.68,0.1,15,0.14,1
005963,Driver,2239,Stable,4.7,23,475,0.71,0.1,15,0.25,1
005964,Driver,1863,Stable,4.6,21,526,0.49,0.24,7,0.26,0
005965,Merchant,1521,Stable,4.1,17,416,0.56,0.1,9,0.29,0
005966,Merchant,1462,Variable,4.7,31,437,0.58,0.14,11,0.11,1
005967,Driver,1082,Variable,4.0,1,316,0.24,0.34,2,0.37,0
005968,Merchant,1313,Stable,4.5,20,322,0.41,0.27,6,0.21,0
005969,Merchant,889,Variable,4.5,37,293,0.44,0.36,9,0.18,0
005970,Driver,2151,Stable,4.2,7,629,0.47,0.1,7,0.33,0
005971,Driver,1694,Stable,4.5,32,418,0.6,0.23,10,0.07,1
005972,Merchant,1324,Stable,4.4,25,331,0.5,0.4,9,0.1,0
005973,Merchant,1656,Stable,5.0,47,475,0.75,0.1,15,0.0,1
005974,Merchant,954,Stable,4.6,19,275,0.42,0.42,9,0.12,0
005975,Merchant,1486,Stable,4.4,36,365,0.54,0.33,10,0.17,1
005976,Driver,2180,Seasonal,4.6,43,533,0.73,0.1,15,0.21,1
005977,Driver,1247,Stable,4.3,22,391,0.38,0.22,9,0.07,0
005978,Merchant,1961,Variable,4.5,18,482,0.55,0.16,10,0.08,1
005979,Driver,1257,Stable,4.0,4,286,0.27,0.32,7,0.31,0
005980,Driver,1778,Stable,4.7,38,469,0.62,0.19,10,0.05,1
005981,Driver,2202,Seasonal,4.9,44,513,0.83,0.1,15,0.0,1
005982,Driver,1551,Stable,4.0,7,365,0.36,0.15,8,0.14,0
005983,Driver,1990,Stable,4.9,47,476,0.82,0.1,15,0.2,1
005984,Merchant,1008,Stable,4.5,17,348,0.33,0.59,8,0.22,0
005985,Merchant,1892,Seasonal,4.6,27,405,0.68,0.1,12,0.0,1
005986,Driver,2433,Stable,4.8,45,547,0.95,0.1,15,0.0,1
005987,Driver,1201,Stable,4.5,42,296,0.55,0.36,10,0.25,1
005988,Merchant,1039,Stable,4.9,45,291,0.58,0.58,12,0.07,1
005989,Driver,1265,Stable,4.3,24,369,0.48,0.45,8,0.12,0
005990,Driver,1260,Stable,4.2,11,300,0.44,0.47,7,0.36,0
005991,Driver,1672,Stable,3.9,7,446,0.45,0.1,7,0.26,0
005992,Merchant,1086,Stable,5.0,43,348,0.59,0.41,10,0.02,1
005993,Merchant,1922,Stable,4.5,36,451,0.71,0.1,13,0.01,1
005994,Driver,1282,Stable,4.6,29,323,0.46,0.37,9,0.05,1
005995,Driver,1679,Variable,4.5,33,502,0.51,0.1,9,0.02,1
005996,Driver,1688,Variable,4.5,22,390,0.61,0.11,11,0.27,1
005997,Driver,1805,Stable,4.5,44,415,0.79,0.1,15,0.27,1
005998,Driver,2367,Stable,4.5,30,554,0.76,0.1,15,0.22,1
005999,Driver,1756,Variable,4.8,42,469,0.63,0.2,13,0.13,1
006000,Driver,1994,Stable,4.3,37,493,0.64,0.1,10,0.19,1
006001,Driver,2365,Variable,4.5,23,474,0.7,0.1,12,0.15,1
006002,Driver,2410,Variable,4.7,31,580,0.8,0.1,15,0.21,1
006003,Merchant,1668,Stable,4.1,15,456,0.46,0.32,8,0.24,0
006004,Driver,2242,Stable,4.6,13,654,0.59,0.1,10,0.25,1
006005,Merchant,1904,Stable,4.9,43,564,0.76,0.1,14,0.18,1
006006,Merchant,1053,Seasonal,4.7,37,293,0.44,0.45,8,0.0,1
006007,Merchant,1422,Seasonal,4.5,14,319,0.51,0.42,11,0.05,0
006008,Driver,2134,Stable,5.0,37,529,0.84,0.1,15,0.01,1
006009,Merchant,1250,Variable,4.0,2,407,0.36,0.27,5,0.32,0
006010,Driver,1913,Seasonal,3.6,6,546,0.47,0.18,11,0.46,0
006011,Merchant,1816,Stable,4.9,42,414,0.73,0.23,14,0.14,1
006012,Driver,2250,Stable,4.9,37,538,0.75,0.1,15,0.18,1
006013,Driver,1904,Seasonal,5.0,47,433,0.68,0.17,11,0.14,1
006014,Driver,1745,Stable,3.9,13,386,0.53,0.27,10,0.28,0
006015,Merchant,1096,Stable,4.2,18,278,0.3,0.27,4,0.06,0
006016,Driver,1098,Stable,4.0,20,337,0.34,0.27,4,0.12,0
006017,Driver,2206,Stable,5.0,36,463,0.75,0.1,15,0.0,1
006018,Driver,1003,Seasonal,4.8,41,284,0.47,0.57,10,0.21,1
006019,Merchant,1762,Seasonal,4.5,21,522,0.6,0.24,14,0.18,1
006020,Driver,1164,Seasonal,4.0,7,279,0.26,0.51,4,0.14,0
006021,Merchant,943,Variable,4.5,24,325,0.44,0.49,8,0.28,0
006022,Driver,1874,Stable,3.8,10,414,0.56,0.1,13,0.15,0
006023,Merchant,926,Seasonal,4.1,3,247,0.21,0.41,3,0.14,0
006024,Merchant,1143,Stable,4.9,44,335,0.46,0.47,8,0.0,1
006025,Driver,1167,Stable,4.5,25,343,0.35,0.24,5,0.19,0
006026,Driver,2348,Stable,4.7,37,578,0.86,0.1,15,0.14,1
006027,Driver,1037,Variable,4.4,30,332,0.51,0.47,12,0.24,0
006028,Driver,1798,Stable,4.6,27,510,0.68,0.16,11,0.0,1
006029,Driver,1135,Stable,4.9,39,314,0.44,0.45,9,0.19,1
006030,Driver,1746,Variable,4.5,36,457,0.61,0.14,10,0.04,1
006031,Driver,2164,Stable,4.1,20,490,0.57,0.1,10,0.17,0
006032,Merchant,1730,Variable,4.0,1,488,0.33,0.1,8,0.26,0
006033,Merchant,1977,Stable,4.7,12,460,0.54,0.1,12,0.14,1
006034,Driver,2315,Stable,4.3,27,536,0.76,0.1,15,0.27,1
006035,Driver,2370,Stable,4.7,19,608,0.68,0.1,15,0.06,1
006036,Merchant,1052,Stable,5.0,40,288,0.6,0.4,14,0.0,1
006037,Merchant,1184,Seasonal,4.3,15,332,0.43,0.28,10,0.05,0
006038,Merchant,1432,Variable,4.2,2,335,0.4,0.17,10,0.25,0
006039,Merchant,1383,Seasonal,4.4,25,374,0.47,0.16,8,0.27,0
006040,Driver,2097,Stable,4.5,20,533,0.55,0.1,11,0.22,1
006041,Driver,2378,Seasonal,4.2,10,541,0.72,0.1,15,0.15,1
006042,Driver,2169,Stable,3.9,8,514,0.61,0.1,14,0.19,0
006043,Driver,1770,Stable,4.0,29,531,0.7,0.1,12,0.3,0
006044,Driver,2180,Stable,4.9,39,481,0.68,0.1,13,0.19,1
006045,Driver,2140,Seasonal,4.9,47,548,0.84,0.1,15,0.15,1
006046,Merchant,1271,Stable,5.0,36,350,0.48,0.23,8,0.16,1
006047,Merchant,1195,Stable,4.2,20,363,0.45,0.25,11,0.15,0
006048,Driver,1936,Stable,4.7,20,470,0.59,0.1,9,0.13,1
006049,Merchant,1380,Variable,3.9,14,374,0.46,0.36,7,0.28,0
006050,Driver,1355,Variable,4.4,11,394,0.35,0.44,7,0.13,0
006051,Driver,1788,Variable,4.2,23,455,0.66,0.1,15,0.11,1
006052,Driver,1305,Variable,4.8,42,355,0.66,0.3,11,0.0,1
006053,Driver,1052,Stable,4.7,46,359,0.49,0.45,10,0.15,1
006054,Merchant,1870,Stable,4.9,44,416,0.81,0.1,15,0.01,1
006055,Merchant,1390,Variable,4.7,42,318,0.5,0.24,12,0.07,1
006056,Merchant,1718,Stable,4.4,20,516,0.63,0.25,10,0.17,1
006057,Merchant,880,Stable,4.4,27,302,0.31,0.48,4,0.08,0
006058,Driver,2258,Stable,4.6,27,511,0.7,0.1,13,0.11,1
006059,Driver,1107,Stable,4.2,5,369,0.39,0.55,5,0.3,0
006060,Driver,1467,Seasonal,4.3,34,458,0.48,0.32,10,0.21,0
006061,Driver,1743,Stable,4.8,34,509,0.54,0.21,12,0.17,1
006062,Merchant,1928,Seasonal,4.1,19,465,0.64,0.18,11,0.28,0
006063,Driver,2086,Stable,4.6,35,617,0.79,0.1,15,0.07,1
006064,Driver,1932,Stable,3.9,7,405,0.47,0.16,11,0.27,0
006065,Merchant,1326,Variable,4.8,30,357,0.45,0.33,8,0.1,1
006066,Driver,1241,Variable,4.7,40,402,0.65,0.27,11,0.0,1
006067,Merchant,1243,Stable,4.4,20,299,0.51,0.33,8,0.26,0
006068,Driver,1535,Stable,4.7,32,391,0.57,0.34,12,0.04,1
006069,Driver,1954,Seasonal,4.5,31,520,0.57,0.13,11,0.02,1
006070,Driver,1846,Variable,4.2,9,392,0.46,0.1,7,0.3,0
006071,Driver,1918,Seasonal,4.5,32,510,0.73,0.22,14,0.26,1
006072,Driver,2068,Stable,4.6,30,535,0.61,0.1,14,0.22,1
006073,Driver,2150,Seasonal,4.3,5,582,0.47,0.1,11,0.26,0
006074,Driver,1383,Stable,4.7,38,362,0.55,0.39,12,0.05,1
006075,Driver,2469,Seasonal,4.1,12,707,0.71,0.1,13,0.21,0
006076,Merchant,1180,Stable,3.9,16,278,0.3,0.37,5,0.13,0
006077,Driver,2188,Stable,4.6,36,545,0.71,0.1,14,0.0,1
006078,Driver,2169,Stable,4.3,13,631,0.53,0.1,12,0.31,0
006079,Driver,1275,Seasonal,4.5,44,298,0.66,0.32,11,0.24,1
006080,Driver,1338,Stable,4.2,4,325,0.3,0.22,5,0.26,0
006081,Driver,2475,Stable,4.3,21,558,0.71,0.1,14,0.13,1
006082,Merchant,1843,Stable,4.5,40,524,0.63,0.24,13,0.27,1
006083,Merchant,1103,Stable,4.5,23,352,0.48,0.54,10,0.14,0
006084,Driver,2306,Seasonal,4.9,41,453,0.8,0.1,15,0.02,1
006085,Driver,1612,Seasonal,4.4,34,430,0.63,0.2,11,0.03,1
006086,Merchant,947,Stable,3.9,14,285,0.39,0.48,5,0.41,0
006087,Merchant,1343,Stable,4.6,16,374,0.48,0.19,11,0.12,1
006088,Merchant,1773,Stable,5.0,27,363,0.56,0.1,9,0.03,1
006089,Driver,1250,Stable,4.9,35,400,0.45,0.35,8,0.01,1
006090,Driver,2182,Variable,4.1,20,528,0.65,0.1,11,0.24,0
006091,Driver,2005,Stable,4.9,43,551,0.83,0.1,15,0.19,1
006092,Driver,2400,Seasonal,4.3,30,581,0.75,0.1,15,0.06,1
006093,Merchant,839,Variable,4.7,46,245,0.41,0.37,8,0.06,1
006094,Merchant,1790,Variable,4.9,43,455,0.71,0.25,15,0.15,1
006095,Merchant,881,Stable,4.5,14,315,0.35,0.39,9,0.11,0
006096,Driver,1038,Stable,4.3,13,338,0.35,0.47,5,0.19,0
006097,Driver,2024,Variable,4.1,15,412,0.49,0.16,9,0.21,0
006098,Driver,1931,Seasonal,4.6,39,512,0.75,0.1,15,0.17,1
006099,Driver,1892,Stable,4.7,41,564,0.62,0.14,13,0.06,1
006100,Merchant,1283,Seasonal,4.5,31,323,0.43,0.19,7,0.23,0
006101,Driver,1174,Stable,3.7,8,317,0.35,0.47,6,0.38,0
006102,Driver,2282,Stable,4.4,15,440,0.55,0.1,13,0.26,0
006103,Merchant,1285,Stable,4.0,12,370,0.47,0.35,10,0.15,0
006104,Driver,1093,Seasonal,4.1,10,343,0.41,0.31,8,0.34,0
006105,Merchant,1446,Seasonal,4.1,16,434,0.37,0.4,6,0.18,0
006106,Merchant,1630,Stable,4.3,17,361,0.55,0.3,12,0.18,0
006107,Driver,2452,Stable,4.7,44,583,0.82,0.1,15,0.25,1
006108,Driver,1969,Stable,4.7,37,392,0.77,0.2,14,0.23,1
006109,Driver,2174,Seasonal,4.3,3,633,0.45,0.1,10,0.22,0
006110,Driver,2055,Stable,4.0,12,468,0.66,0.1,14,0.32,0
006111,Merchant,1237,Stable,5.0,44,308,0.54,0.29,12,0.0,1
006112,Merchant,1207,Stable,4.9,24,352,0.47,0.22,8,0.0,1
006113,Driver,1760,Stable,4.2,13,489,0.48,0.1,10,0.25,0
006114,Driver,2032,Stable,5.0,41,405,0.81,0.1,15,0.0,1
006115,Driver,2128,Seasonal,4.3,4,486,0.48,0.1,8,0.14,0
006116,Merchant,1406,Variable,3.9,11,324,0.36,0.15,9,0.32,0
006117,Merchant,1725,Stable,4.0,2,501,0.35,0.24,5,0.35,0
006118,Driver,1705,Seasonal,4.7,39,476,0.73,0.19,15,0.12,1
006119,Driver,1962,Variable,4.3,5,502,0.54,0.14,8,0.12,0
006120,Driver,1072,Variable,4.4,20,317,0.46,0.52,9,0.27,0
006121,Driver,1595,Stable,4.6,25,392,0.46,0.23,10,0.22,0
006122,Driver,2255,Seasonal,4.2,4,556,0.56,0.1,12,0.27,0
006123,Driver,2425,Variable,4.1,7,537,0.59,0.1,11,0.11,0
006124,Driver,2311,Seasonal,4.6,34,619,0.68,0.1,15,0.03,1
006125,Merchant,1330,Seasonal,4.6,36,418,0.64,0.22,12,0.04,1
006126,Driver,2459,Stable,4.3,17,468,0.66,0.1,12,0.27,1
006127,Driver,1447,Seasonal,4.2,10,402,0.39,0.37,9,0.08,0
006128,Merchant,904,Stable,4.4,22,238,0.28,0.36,7,0.28,0
006129,Driver,1303,Stable,4.5,27,299,0.43,0.21,9,0.24,0
006130,Driver,1201,Stable,4.3,37,295,0.49,0.28,7,0.06,0
006131,Driver,2343,Stable,3.9,7,678,0.7,0.1,14,0.34,0
006132,Driver,1811,Stable,5.0,47,412,0.82,0.26,15,0.0,1
006133,Driver,2366,Stable,4.6,37,671,0.71,0.1,15,0.08,1
006134,Driver,1612,Stable,4.5,32,352,0.66,0.14,15,0.19,1
006135,Driver,1142,Stable,5.0,30,277,0.43,0.5,9,0.19,1
006136,Driver,2010,Variable,4.4,8,571,0.44,0.1,9,0.08,0
006137,Merchant,1648,Stable,3.9,7,346,0.38,0.19,5,0.15,0
006138,Driver,1436,Stable,4.3,13,435,0.43,0.24,10,0.23,0
006139,Driver,1899,Variable,4.9,39,526,0.77,0.1,13,0.21,1
006140,Driver,2041,Stable,4.6,24,496,0.63,0.1,14,0.21,1
006141,Driver,1900,Seasonal,5.0,46,550,0.72,0.1,15,0.02,1
006142,Driver,2447,Variable,4.5,23,664,0.81,0.1,14,0.18,1
006143,Driver,2453,Stable,4.0,1,695,0.55,0.1,11,0.26,0
006144,Merchant,855,Variable,4.4,28,251,0.43,0.59,8,0.04,0
006145,Merchant,828,Stable,4.8,32,264,0.41,0.37,8,0.16,1
006146,Driver,1741,Stable,4.9,38,519,0.59,0.16,12,0.17,1
006147,Driver,2376,Variable,5.0,40,660,0.9,0.1,15,0.18,1
006148,Driver,1417,Stable,4.1,22,322,0.44,0.21,6,0.19,0
006149,Driver,1908,Stable,4.1,3,472,0.56,0.15,9,0.11,0
006150,Merchant,1368,Stable,4.7,46,394,0.57,0.25,11,0.01,1
006151,Driver,2071,Variable,4.2,9,506,0.56,0.13,9,0.16,0
006152,Merchant,1653,Stable,4.2,20,353,0.48,0.32,7,0.27,0
006153,Driver,1741,Stable,4.6,19,500,0.6,0.28,12,0.17,1
006154,Merchant,1130,Seasonal,4.5,35,330,0.52,0.35,10,0.04,1
006155,Driver,1965,Variable,4.7,37,540,0.79,0.1,15,0.22,1
006156,Driver,1485,Stable,4.2,15,445,0.45,0.17,10,0.28,0
006157,Driver,1370,Stable,4.6,22,324,0.39,0.38,7,0.08,0
006158,Driver,1442,Seasonal,4.5,16,367,0.43,0.25,9,0.04,0
006159,Driver,2109,Stable,4.8,42,570,0.67,0.1,11,0.0,1
006160,Merchant,1395,Stable,4.5,14,359,0.48,0.36,11,0.12,0
006161,Driver,1096,Stable,4.7,17,319,0.31,0.32,7,0.22,0
006162,Merchant,1565,Seasonal,4.4,26,391,0.57,0.22,10,0.28,0
006163,Driver,2389,Stable,3.9,3,512,0.5,0.1,12,0.3,0
006164,Driver,1142,Stable,3.8,13,341,0.43,0.53,10,0.16,0
006165,Driver,1733,Stable,3.9,5,490,0.53,0.19,12,0.25,0
006166,Driver,1856,Stable,4.4,18,398,0.54,0.1,10,0.2,0
006167,Driver,1777,Stable,4.1,11,466,0.4,0.25,10,0.22,0
006168,Driver,1882,Variable,4.6,20,416,0.64,0.1,11,0.19,1
006169,Driver,2248,Stable,5.0,45,565,0.89,0.1,15,0.1,1
006170,Driver,1668,Variable,4.4,25,493,0.58,0.1,9,0.05,1
006171,Driver,1608,Stable,4.3,34,434,0.57,0.24,10,0.13,1
006172,Driver,2033,Seasonal,4.0,4,514,0.51,0.1,12,0.11,0
006173,Driver,1001,Stable,4.7,47,251,0.45,0.38,7,0.05,1
006174,Driver,1715,Stable,4.4,10,494,0.56,0.29,13,0.28,0
006175,Driver,2415,Stable,4.2,20,564,0.78,0.1,15,0.36,1
006176,Driver,1975,Stable,4.1,8,553,0.53,0.12,12,0.34,0
006177,Driver,1124,Seasonal,4.5,27,317,0.44,0.4,8,0.14,0
006178,Driver,1941,Stable,4.7,35,481,0.64,0.1,13,0.07,1
006179,Merchant,869,Seasonal,4.4,20,228,0.31,0.62,6,0.28,0
006180,Driver,1482,Stable,4.6,32,363,0.61,0.34,10,0.05,1
006181,Merchant,1271,Stable,4.0,13,322,0.43,0.38,7,0.25,0
006182,Driver,2402,Seasonal,4.4,18,521,0.69,0.1,14,0.16,1
006183,Driver,1017,Stable,4.9,46,335,0.6,0.48,11,0.08,1
006184,Driver,1049,Stable,4.4,2,279,0.32,0.31,5,0.18,0
006185,Driver,2449,Seasonal,4.4,14,608,0.65,0.1,14,0.09,1
006186,Driver,1241,Stable,4.2,8,379,0.44,0.49,8,0.32,0
006187,Driver,1521,Stable,4.8,37,423,0.57,0.21,11,0.19,1
006188,Driver,1498,Stable,4.5,26,364,0.51,0.34,11,0.04,1
006189,Driver,1786,Stable,4.5,31,463,0.71,0.22,14,0.24,1
006190,Driver,2239,Seasonal,4.7,44,508,0.73,0.1,14,0.0,1
006191,Driver,1707,Seasonal,4.5,8,502,0.47,0.14,7,0.03,0
006192,Driver,1093,Stable,4.7,35,289,0.4,0.36,10,0.08,1
006193,Merchant,1730,Stable,4.3,22,463,0.58,0.24,13,0.28,0
006194,Merchant,1348,Variable,5.0,35,402,0.48,0.42,11,0.02,1
